"pcp-dstat 6.2.0 CSV Output"
"Author:","PCP team <pcp@groups.io> and Dag Wieers <dag@wieers.com>",,,,"URL:","https://pcp.io/ and http://dag.wieers.com/home-made/dstat/"
"Host:","ubuntu",,,,"User:","stack"
"Cmdline:","dstat -tcmndrylpg --tcp --output /opt/stack/logs/dstat-csv.log",,,,"Date:","30 Jun 2026 15:18:24 UTC"
"system","total usage",,,,,"memory usage",,,,"net/total",,"dsk/total",,"io/total",,"system",,"load avg",,,"procs",,,"paging",,"tcp sockets",,,,
"time","total usage:usr","total usage:sys","total usage:idl","total usage:wai","total usage:stl","used","free","buf","cach","net/total:recv","net/total:send","dsk/total:read","dsk/total:writ","read","writ","int","csw","1m","5m","15m","run","blk","new","in","out","lis","act","syn","tim","clo"
30-06 15:18:24,,1056060,11720768,144328,3236756,,,,,,,1.780,1.470,1.360,4,0,,,,11,4,0,9,2
30-06 15:18:25,28.560,27.318,42.219,0,0,1071008,11696096,144724,3245264,60345.702,33350.222,0,4529.876,0,55.630,5559,4287,1.790,1.480,1.360,5,0,145.036,0,0,11,4,0,9,2
30-06 15:18:26,26.663,28.408,43.359,0.249,0,1089452,11666032,145508,3254140,60252.297,33094.507,0,12766.534,0,61.799,4666,2486,1.790,1.480,1.360,3,0,138.550,0,0,11,4,0,9,2
30-06 15:18:27,27.701,26.703,43.922,0,0,1085720,11654076,145924,3267684,52446.268,26317.467,0,1329.649,0,31.944,4849,2587,1.790,1.480,1.360,3,0,144.744,0,0,11,4,0,9,2
30-06 15:18:28,28.091,26.837,44.143,0,0,1103140,11620400,146252,3282492,54061.738,32435.437,0,854.779,0,25.082,4670,2396,1.790,1.480,1.360,3,0,132.430,0,0,11,4,0,9,2
30-06 15:18:29,25.871,28.856,43.533,0.249,0,1098936,11610088,147312,3294040,60268.095,31604.207,0,2539.322,0,110.449,4786,2680,1.790,1.480,1.360,2,0,119.404,0,0,11,4,0,9,2
30-06 15:18:30,28.066,28.066,42.850,0,0,1102824,11596580,147904,3301516,60716.214,32243.523,0,1383.240,0,40.094,4652,2486,2.050,1.530,1.380,2,0,124.291,0,0,11,4,0,9,2
30-06 15:18:31,35.861,27.335,36.363,0.251,0,1099576,11578164,148580,3320944,59040.102,575486.767,4.012,3474.776,1.003,54.168,4763,4441,2.050,1.530,1.380,6,0,72.224,0,0,11,4,0,9,2
30-06 15:18:32,28.760,26.259,43.515,0,0,1078004,11588700,149392,3329592,45651.558,23786.106,0,1744.595,0,59.020,4731,2773,2.050,1.530,1.380,4,0,119.041,0,0,11,4,0,9,2
30-06 15:18:33,32.422,28.652,37.952,0.503,0,1024924,11658056,149448,3313772,60637.468,31378.872,941.004,277.476,13.070,9.048,4796,3636,2.050,1.530,1.380,2,0,115.615,0,0,11,2,0,9,0
30-06 15:18:34,35.341,26.630,36.834,0,0,1051840,11631124,149448,3313828,44380.539,22578.525,0,0,0,0,4578,3721,2.050,1.530,1.380,2,0,79.642,0,0,11,2,0,9,0
30-06 15:18:35,25.239,22.490,52.227,0,0,1188668,11493024,149468,3439484,51428.547,25369.924,0,587.743,0,5.997,4174,3460,2.210,1.580,1.400,2,0,54.976,0,0,12,5,0,9,0
30-06 15:18:36,33.240,20.494,44.986,0,0,1195440,11480196,149504,3444752,60957.278,33905.586,15.995,9069.215,1.000,34.989,3929,2167,2.210,1.580,1.400,2,0,61.981,0,0,12,4,0,9,0
30-06 15:18:37,39.809,17.526,39.809,0,0,1197964,11477176,149504,3445048,61906.060,31090.234,0,60.089,0,8.012,7945,13177,2.210,1.580,1.400,3,0,25.037,0,0,12,4,0,9,0
30-06 15:18:38,28.643,23.910,45.579,0,0,1219816,11454052,149504,3446128,45988.738,26558.519,0,95.642,0,2.989,4106,2283,2.210,1.580,1.400,2,0,89.664,0,0,12,4,0,9,0
30-06 15:18:39,30.569,24.305,41.844,0,0,1216932,11456860,149556,3446060,61392.291,32551.325,0,2269.111,0,19.043,7574,9351,2.210,1.580,1.400,3,0,105.237,0,0,12,4,0,11,0
30-06 15:18:40,36.195,16.974,42.935,2.995,0,1247864,11424952,149636,3446764,58555.436,580438.094,587.112,647.021,34.947,17.973,5585,6964,2.190,1.580,1.400,2,0,15.976,0,0,12,4,0,11,0
30-06 15:18:41,33.181,19.709,43.909,2.495,0,1206584,11470708,149844,3442340,44618.590,21974.489,2582.651,26956.171,159.669,108.775,3613,1955,2.190,1.580,1.400,4,0,2.994,0,0,12,4,0,11,0
30-06 15:18:42,41.675,11.046,46.194,0.502,0,1215896,11460340,150028,3443308,29893.745,14719.918,245.031,3394.278,7.030,384.618,3711,1609,2.190,1.580,1.400,2,0,10.042,0,0,12,4,0,11,0
30-06 15:18:43,43.248,9.250,47.248,0,0,1238536,11437660,150028,3443332,15722.243,7427.643,15.999,8.000,1.000,2.000,2946,1428,2.190,1.580,1.400,2,0,16.999,0,0,12,4,0,11,0
30-06 15:18:44,24.496,19.996,49.241,1.500,0,1238044,11429372,154088,3447924,60782.309,31980.375,0,18984.661,0,1592.720,10222,14020,2.190,1.580,1.400,2,0,73.987,0,0,12,6,0,11,0
30-06 15:18:45,16.706,13.714,57.848,5.236,0,1235648,11422872,159224,3451420,29808.700,14553.771,0,31445.400,0,2330.877,12470,18398,2.250,1.610,1.410,2,0,32.914,0,0,12,6,0,11,0
30-06 15:18:46,20.290,12.525,56.110,6.012,0,1235576,11416852,163504,3453064,45669.902,26975.101,0,37369.563,0,2372.671,11146,15926,2.250,1.610,1.410,2,0,27.053,0,0,12,6,0,11,0
30-06 15:18:47,14.721,16.218,66.867,0.499,0,1181664,11470300,164120,3453064,44789.754,23660.854,0,16016.087,0,564.874,4308,3487,2.250,1.610,1.410,1,0,76.847,0,0,12,4,0,11,0
30-06 15:18:48,22.038,7.513,69.871,0,0,1185888,11466072,164120,3453064,71998.299,452687.526,0,8.014,0,2.003,2337,1580,2.250,1.610,1.410,2,0,0,0,0,12,4,0,11,0
30-06 15:18:49,21.749,7.000,69.248,0.500,0,1223632,11427768,164664,3453068,29705.985,15143.483,0,7091.758,0,344.988,2790,2740,2.250,1.610,1.410,2,0,0,0,0,12,4,0,11,0
30-06 15:18:50,23.498,4.250,71.494,0,0,1234448,11416932,164692,3453056,29525.574,15304.743,0,187.985,0,8.999,1938,1321,2.150,1.600,1.410,2,0,3.000,0,0,12,4,0,11,0
30-06 15:18:51,20.899,7.302,72.518,0,0,1209720,11441628,164692,3453084,47097.604,24680.389,0,0,0,0,2045,1385,2.150,1.600,1.410,1,0,10.072,0,0,12,4,0,11,0
30-06 15:18:52,20.613,5.712,71.275,0,0,1209720,11441628,164692,3453084,45053.644,22897.352,0,43.709,0,1.987,1946,1425,2.150,1.600,1.410,1,0,0,0,0,12,4,0,11,0
30-06 15:18:53,22.264,5.754,71.546,0,0,1215088,11436260,164692,3453084,29666.167,14667.476,0,0,0,0,1892,1312,2.150,1.600,1.410,1,0,2.001,0,0,12,4,0,11,0
30-06 15:18:54,23.068,5.265,71.961,0,0,1163416,11487920,164696,3453092,44650.707,23627.164,0,8.023,0,2.006,2048,1337,2.150,1.600,1.410,1,0,12.035,0,0,12,4,0,11,0
30-06 15:18:55,5.973,22.898,68.693,0,0,1164760,11486540,164708,3453100,46108.863,25774.770,0,95.573,0,3.982,4097,2641,2.060,1.590,1.400,2,0,140.372,0,0,12,4,0,11,0
30-06 15:18:56,7.008,24.027,67.076,0,0,1170748,11480512,164732,3453112,60762.692,33718.118,0,168.190,0,11.012,4386,3038,2.060,1.590,1.400,1,0,132.149,0,0,12,4,0,11,0
30-06 15:18:57,6.704,28.553,62.569,0.248,0,1156168,11495000,164792,3453128,60313.517,31387.778,0,23720.596,0,112.227,4584,2792,2.060,1.590,1.400,1,0,133.083,0,0,12,4,0,11,0
30-06 15:18:58,6.292,24.664,67.196,0,0,1152216,11498880,164792,3453196,45228.448,23171.929,0,12.080,0,3.020,4102,2524,2.060,1.590,1.400,1,0,127.849,0,0,12,4,0,11,0
30-06 15:18:59,6.747,24.988,66.217,0,0,1129608,11521484,164792,3453200,61049.709,31680.281,0,11.994,0,2.999,4302,2642,2.060,1.590,1.400,2,0,128.936,0,0,12,4,0,10,0
30-06 15:19:00,16.267,23.776,58.062,0,0,1124548,11526476,164792,3453148,59866.242,30280.494,0,8.009,0,2.002,4520,5302,1.980,1.580,1.400,1,0,77.083,0,0,12,4,0,10,0
