"pcp-dstat 6.2.0 CSV Output"
"Author:","PCP team <pcp@groups.io> and Dag Wieers <dag@wieers.com>",,,,"URL:","https://pcp.io/ and http://dag.wieers.com/home-made/dstat/"
"Host:","ubuntu",,,,"User:","stack"
"Cmdline:","dstat -tcmndrylpg --tcp --output /opt/stack/logs/dstat-csv.log",,,,"Date:","28 Aug 2026 05:17:24 UTC"
"system","total usage",,,,,"memory usage",,,,"net/total",,"dsk/total",,"io/total",,"system",,"load avg",,,"procs",,,"paging",,"tcp sockets",,,,
"time","total usage:usr","total usage:sys","total usage:idl","total usage:wai","total usage:stl","used","free","buf","cach","net/total:recv","net/total:send","dsk/total:read","dsk/total:writ","read","writ","int","csw","1m","5m","15m","run","blk","new","in","out","lis","act","syn","tim","clo"
28-08 05:17:24,,1045164,11949672,144196,3033188,,,,,,,1.850,1.350,0.860,1,0,,,,11,4,0,10,2
28-08 05:17:25,19.818,22.829,55.943,0,0,1048784,11945748,144272,3033348,85106.822,38999.642,0,895.090,0,24.083,4721,2507,1.850,1.350,0.860,2,0,134.464,0,0,11,4,0,10,2
28-08 05:17:26,22.950,22.451,53.134,0,0,1055824,11938476,144348,3033464,73027.918,39083.861,0,794.270,0,23.948,4624,2409,1.850,1.350,0.860,2,0,129.717,0,0,11,4,0,10,2
28-08 05:17:27,23.968,25.216,50.183,0.250,0,1076908,11917124,144388,3033620,51885.779,28951.376,0,527.297,0,16.977,4696,2381,1.870,1.360,0.870,3,0,144.807,0,0,11,4,0,10,2
28-08 05:17:28,20.959,24.999,53.281,0,0,1066380,11920016,144452,3040892,70865.286,41613.748,0,909.060,0,25.252,4623,2412,1.870,1.360,0.870,1,0,126.258,0,0,11,4,0,10,2
28-08 05:17:29,14.941,27.142,44.822,11.454,0,1051104,11925264,144508,3050520,223176.274,28529.646,0,8713.380,0,39.842,4479,2339,1.870,1.360,0.870,2,0,115.541,0,0,11,4,0,10,2
28-08 05:17:30,30.028,28.291,39.955,0.248,0,1064872,11905368,144648,3056080,60124.415,31650.490,0,2727.874,0,20.846,4797,2426,1.870,1.360,0.870,4,0,131.033,0,0,11,4,0,10,2
28-08 05:17:31,25.348,22.366,36.779,13.668,0,1061700,11905964,144808,3058580,60699.977,579157.207,0,2759.406,0,401.585,5352,4792,1.870,1.360,0.870,1,1,72.564,0,0,11,4,0,10,2
28-08 05:17:32,29.730,27.211,42.580,1.260,0,1066936,11890548,145572,3066116,58390.608,32197.576,0,757.875,0,35.273,5052,3107,1.880,1.370,0.870,2,0,99.773,0,0,11,4,0,10,2
28-08 05:17:33,31.889,26.867,39.421,0,0,1067752,11874780,145980,3079512,45767.875,23488.063,0,1305.674,0,35.153,5262,4489,1.880,1.370,0.870,10,0,129.563,0,0,11,4,0,10,2
28-08 05:17:34,39.068,25.880,34.838,0.249,0,1072432,11864328,146184,3084396,45629.943,24060.185,0,660.928,0,17.917,4994,4171,1.880,1.370,0.870,3,0,67.685,0,0,11,4,0,10,2
28-08 05:17:35,33.592,22.562,42.867,0,0,1205836,11708868,147096,3227972,44839.586,23608.543,0,2322.349,0,102.280,4727,3780,1.880,1.370,0.870,3,0,37.101,0,0,12,6,0,10,2
28-08 05:17:36,32.025,17.264,46.537,3.253,0,1211696,11694632,147684,3234296,61141.135,34084.834,16.013,2089.645,1.001,213.168,4291,2318,1.880,1.370,0.870,1,1,56.044,0,0,12,6,0,10,2
28-08 05:17:37,33.998,10.829,48.101,7.807,0,1219644,11680576,147996,3239276,61260.432,33125.944,0,604.415,0,30.221,3588,1911,1.890,1.380,0.880,2,0,25.184,0,0,12,6,0,10,2
28-08 05:17:38,36.226,16.376,45.654,0,0,1211820,11665356,148796,3259644,45173.827,24430.946,0,1480.784,0,52.602,4229,2313,1.890,1.380,0.880,3,0,63.519,0,0,12,6,0,10,2
28-08 05:17:39,31.259,21.506,45.764,0.250,0,1211908,11655468,149528,3267336,61068.410,33103.980,0,1692.510,0,63.019,5075,3120,1.890,1.380,0.880,2,0,114.034,0,0,12,6,0,12,2
28-08 05:17:40,37.025,12.509,45.281,4.753,0,1205348,11678100,149620,3251404,55515.965,575665.674,1260.862,12348.445,28.019,66.045,3729,2100,1.890,1.380,0.880,2,0,8.005,0,0,12,4,0,12,0
28-08 05:17:41,34.655,11.552,48.215,6.027,0,1236516,11644332,149804,3253788,45707.833,23643.438,2282.177,654.921,87.390,7.031,3571,2010,1.890,1.380,0.880,2,0,18.081,0,0,12,4,0,12,0
28-08 05:17:42,41.192,9.926,46.652,1.241,0,1269164,11605680,149972,3258736,43785.106,22434.507,131.022,2278.985,1.985,22.830,3576,1769,1.900,1.390,0.890,3,0,19.852,0,0,12,4,0,12,0
28-08 05:17:43,43.129,8.776,47.141,0.501,0,1283624,11589300,149992,3260296,15635.692,7642.824,112.335,573.713,5.015,4.012,3441,1529,1.900,1.390,0.890,3,0,3.009,0,0,12,4,0,12,0
28-08 05:17:44,40.485,18.493,36.736,1.250,0,1310460,11556580,152248,3263656,30828.225,16615.653,15.994,13386.887,1.000,922.648,14085,20628,1.900,1.390,0.890,2,0,14.994,0,0,12,6,0,12,0
28-08 05:17:45,35.280,26.584,32.795,2.484,0,1285536,11571760,157420,3267820,44475.153,22417.950,0,66202.418,0,2832.306,14451,18431,1.900,1.390,0.890,4,0,44.721,0,0,12,6,0,12,0
