"pcp-dstat 6.2.0 CSV Output"
"Author:","PCP team <pcp@groups.io> and Dag Wieers <dag@wieers.com>",,,,"URL:","https://pcp.io/ and http://dag.wieers.com/home-made/dstat/"
"Host:","ubuntu",,,,"User:","stack"
"Cmdline:","dstat -tcmndrylpg --tcp --output /opt/stack/logs/dstat-csv.log",,,,"Date:","01 Jul 2026 19:21:59 UTC"
"system","total usage",,,,,"memory usage",,,,"net/total",,"dsk/total",,"io/total",,"system",,"load avg",,,"procs",,,"paging",,"tcp sockets",,,,
"time","total usage:usr","total usage:sys","total usage:idl","total usage:wai","total usage:stl","used","free","buf","cach","net/total:recv","net/total:send","dsk/total:read","dsk/total:writ","read","writ","int","csw","1m","5m","15m","run","blk","new","in","out","lis","act","syn","tim","clo"
01-07 19:21:59,,1101144,11649560,147464,3257668,,,,,,,2.230,1.600,1.370,3,0,,,,11,4,0,9,2
01-07 19:22:00,26.762,28.496,42.621,0.248,0,1088200,11651268,147756,3267120,45319.471,25292.790,0,12916.986,0,54.515,4862,2739,2.230,1.600,1.370,2,0,153.632,0,0,11,4,0,9,2
01-07 19:22:01,26.760,26.010,45.768,0,0,1098320,11622140,148320,3284120,60857.621,33791.116,0,1808.702,0,55.021,4867,2628,2.370,1.640,1.380,2,0,133.052,0,0,11,4,0,9,2
01-07 19:22:02,25.986,28.235,44.726,0.250,0,1101868,11606432,149196,3293616,61043.658,32830.606,0,1687.106,0,79.958,4966,2763,2.370,1.640,1.380,3,0,145.923,0,0,11,4,0,9,2
01-07 19:22:03,35.023,32.503,31.495,0,0,1129580,11565752,149792,3307920,52794.193,27873.093,4.031,2906.639,1.008,319.488,5547,15067,2.370,1.640,1.380,7,0,158.232,0,0,12,5,0,9,2
01-07 19:22:04,27.495,28.238,42.852,0.495,0,1132064,11543680,150596,3321604,52415.181,29967.668,0,1589.240,0,50.531,4882,4296,2.370,1.640,1.380,2,0,137.721,0,0,11,4,0,10,2
01-07 19:22:05,28.636,28.636,42.451,0,0,1146440,11538332,151256,3310804,61361.857,32883.871,0,15384.925,0,374.776,4846,2458,2.370,1.640,1.380,2,0,110.524,0,0,11,2,0,10,0
01-07 19:22:06,36.172,26.375,36.674,0.502,0,1086560,11597448,151256,3311612,44672.173,22920.864,940.467,28.134,13.062,3.014,4561,4404,2.340,1.650,1.380,3,0,90.430,0,0,11,2,0,9,0
01-07 19:22:07,23.004,31.167,43.288,0,0,1118664,11565324,151256,3311632,45051.778,23341.675,0,11.873,0,2.968,4652,2431,2.340,1.650,1.380,3,0,152.372,0,0,11,3,0,9,0
01-07 19:22:08,33.920,25.126,39.950,0,0,1131636,11546672,151308,3317164,79260.253,594564.461,0,1684.421,0,22.111,5146,4653,2.340,1.650,1.380,2,0,84.422,0,0,11,2,0,9,0
01-07 19:22:09,37.727,24.735,36.728,0,0,1100824,11576136,151308,3317888,45265.315,22372.317,0,0,0,0,4748,3749,2.340,1.650,1.380,1,0,72.955,0,0,11,2,0,9,0
01-07 19:22:10,28.610,28.610,38.561,0.249,0,1247052,11428348,151312,3443988,45584.971,24504.111,15.922,1767.353,0.995,4.976,9735,15220,2.340,1.650,1.380,5,0,87.572,0,0,12,4,0,9,0
01-07 19:22:11,36.698,18.223,46.316,0,0,1232416,11442812,151312,3444116,61382.831,33292.692,0,8321.654,0,27.334,3547,1932,2.310,1.650,1.390,2,0,28.346,0,0,12,4,0,9,0
01-07 19:22:12,33.984,22.574,39.938,0,0,1235376,11439820,151312,3444144,60229.449,32224.244,0,19.845,0,4.961,7794,11621,2.310,1.650,1.390,2,0,76.403,0,0,12,4,0,9,0
01-07 19:22:13,22.890,29.933,46.032,0,0,1233920,11441120,151364,3444212,61284.133,33718.397,0,2475.151,0,20.123,4757,2906,2.310,1.650,1.390,2,0,129.794,0,0,12,4,0,12,0
01-07 19:22:14,37.952,11.735,47.190,2.247,0,1223764,11458612,151492,3437436,44643.599,23542.258,587.258,1138.562,34.956,29.962,3158,1924,2.310,1.650,1.390,2,0,4.994,0,0,12,4,0,12,0
01-07 19:22:15,39.113,11.460,47.085,1.744,0,1248108,11431192,151644,3440244,43957.221,21811.694,2578.978,3.986,159.442,0.997,3502,1900,2.310,1.650,1.390,2,0,21.923,0,0,12,4,0,12,0
01-07 19:22:16,33.986,16.993,46.981,1.000,0,1252588,11425260,151820,3441332,29983.923,15215.871,247.900,29728.026,7.997,115.953,3700,2008,2.290,1.660,1.390,1,0,51.979,0,0,12,4,0,12,0
01-07 19:22:17,24.096,5.522,68.773,0.251,0,1225552,11451332,152264,3441840,64798.269,609849.286,16.064,2196.722,1.004,160.638,3601,3134,2.290,1.660,1.390,3,0,2.008,0,0,12,6,0,12,0
01-07 19:22:18,15.698,13.954,60.799,3.488,0,1223444,11440256,158592,3448352,44713.915,23470.271,0,31280.405,0,2627.299,12776,20404,2.290,1.660,1.390,4,0,48.838,0,0,12,6,0,12,0
01-07 19:22:19,17.723,12.731,56.914,5.991,0,1224776,11430452,164084,3451084,29602.367,14959.445,0,35658.236,0,2686.949,13079,19609,2.290,1.660,1.390,2,0,34.947,0,0,12,6,0,12,0
01-07 19:22:20,16.525,14.522,66.599,1.001,0,1122764,11531400,165092,3451096,60195.778,36011.709,0,12202.199,0,582.869,4969,4685,2.290,1.660,1.390,1,0,71.106,0,0,12,4,0,12,0
01-07 19:22:21,19.001,8.251,71.255,0.250,0,1166284,11487832,165140,3451096,59694.924,31734.086,0,2688.177,0,38.002,2005,1610,2.180,1.650,1.390,1,0,4.000,0,0,12,4,0,12,0
01-07 19:22:22,22.243,6.998,69.477,0.750,0,1209312,11444236,165692,3451096,29518.276,15073.035,0,9236.957,0,326.892,2671,2640,2.180,1.650,1.390,1,0,1.999,0,0,12,4,0,12,0
01-07 19:22:23,23.507,4.501,71.771,0,0,1220116,11433400,165720,3451100,29535.577,15082.380,0,200.058,0,11.003,1706,1248,2.180,1.650,1.390,1,0,0,0,0,12,4,0,12,0
01-07 19:22:24,20.991,5.997,72.218,0,0,1196916,11456584,165720,3451116,45255.877,25098.840,0,3.998,0,1.000,2013,1365,2.180,1.650,1.390,2,0,9.996,0,0,12,4,0,12,0
01-07 19:22:25,22.252,5.751,71.257,0,0,1197164,11456332,165720,3451116,45036.464,23472.327,0,0,0,0,1983,1405,2.180,1.650,1.390,1,0,2.000,0,0,12,4,0,12,0
01-07 19:22:26,22.506,5.752,71.521,0,0,1217268,11436184,165720,3451148,29995.614,15148.350,0,12.003,0,2.001,1869,1260,2.090,1.640,1.390,2,0,0,0,0,12,4,0,12,0
01-07 19:22:27,21.250,6.250,71.249,0,0,1185088,11468352,165724,3451156,45568.544,24411.756,0,0,0,0,2095,1332,2.090,1.640,1.390,3,0,21.000,0,0,12,4,0,12,0
01-07 19:22:28,6.747,24.238,67.967,0,0,1178992,11474432,165732,3451164,57470.164,587417.483,0,87.957,0,1.999,4481,3059,2.090,1.640,1.390,1,0,146.929,0,0,12,4,0,12,0
01-07 19:22:29,6.746,24.486,66.711,0,0,1175588,11477796,165756,3451176,60243.705,33440.408,0,1443.155,0,246.855,4813,3187,2.090,1.640,1.390,1,0,143.916,0,0,12,4,0,12,0
01-07 19:22:30,7.757,27.025,63.558,0,0,1174036,11479272,165804,3451184,60966.014,31679.106,0,500.460,0,30.028,4488,2804,2.090,1.640,1.390,1,0,135.124,0,0,12,4,0,12,0
01-07 19:22:31,6.498,26.242,65.230,0,0,1172164,11481140,165804,3451188,60488.714,31692.419,0,6198.126,0,31.990,4343,2703,2.080,1.640,1.390,4,0,141.957,0,0,12,4,0,11,0
01-07 19:22:32,8.253,27.760,62.023,0.250,0,1149580,11503584,165808,3451720,45010.749,23704.821,4.001,43968.361,1.000,134.050,4486,2746,2.080,1.640,1.390,3,0,108.040,0,0,12,4,0,11,0
01-07 19:22:33,19.123,25.083,54.388,0,0,1155344,11497792,165808,3451772,44343.516,22498.083,0,0,0,0,5708,7361,2.080,1.640,1.390,7,0,92.384,0,0,12,4,0,11,0
01-07 19:22:34,14.848,19.629,63.166,1.007,0,1142708,11508924,165808,3452996,59967.322,30593.683,1501.901,1232.123,18.119,233.540,3241,2494,2.080,1.640,1.390,1,0,36.239,0,0,12,4,0,11,0
01-07 19:22:35,44.507,29.505,22.504,2.500,0,1228148,11422812,165824,3453920,45522.319,25378.080,616.099,904.145,10.002,5.001,5078,2608,2.080,1.640,1.390,3,1,123.020,0,0,12,4,0,10,0
01-07 19:22:36,42.750,10.750,45.000,1.250,0,1289504,11360508,165844,3454848,53429.580,467270.331,891.993,71.999,14.000,4.000,3260,1662,2.080,1.650,1.390,2,0,0,0,0,12,5,0,10,0
01-07 19:22:37,43.952,10.738,40.456,3.746,0,1291624,11357268,165868,3455836,47998.318,146990.667,491.461,46341.137,6.992,340.626,3519,1302,2.080,1.650,1.390,3,0,2.997,0,0,12,5,0,10,0
01-07 19:22:38,36.294,16.270,47.307,0,0,1302680,11346212,165868,3455836,15301.552,9443.450,0,16.019,0,2.002,2793,1570,2.080,1.650,1.390,2,0,1.001,0,0,12,5,0,10,0
01-07 19:22:39,45.867,10.968,42.128,0,0,1328624,11317620,165968,3458024,14959.748,7502.309,7.977,654.109,1.994,50.853,4235,4236,2.080,1.650,1.390,2,0,2.991,0,0,12,4,0,8,0
01-07 19:22:40,7.270,24.817,65.677,1.003,0,1338040,11307976,166112,3458044,46144.418,25203.957,124.335,1596.304,3.008,5.014,4113,2654,2.080,1.650,1.390,1,1,127.343,0,0,12,4,0,8,0
01-07 19:22:41,21.002,7.251,68.258,2.750,0,1376748,11268664,166116,3458640,45413.393,22742.701,600.071,4.000,12.001,1.000,2122,1472,1.990,1.640,1.390,1,0,9.001,0,0,13,4,0,8,0
01-07 19:22:42,21.008,7.003,71.276,0,0,1414792,11230612,166116,3458612,59305.987,30423.279,0,4.001,0,1.000,2199,1611,1.990,1.640,1.390,3,0,2.001,0,0,13,4,0,8,0
01-07 19:22:43,22.751,4.250,72.004,0,0,1430920,11214484,166116,3458612,29708.521,14724.754,0,48.002,0,3.000,1857,1267,1.990,1.640,1.390,2,0,2.000,0,0,13,4,0,8,0
01-07 19:22:44,23.978,3.747,71.935,0,0,1449860,11195332,166116,3458824,30634.239,24707.610,0,371.663,0,1.998,1788,1196,1.990,1.640,1.390,1,0,0,0,0,13,6,0,8,0
01-07 19:22:45,23.757,5.002,68.771,0.750,0,1457720,11186764,166652,3459012,60363.404,34616.554,160.049,2124.648,7.002,219.067,4295,5156,1.990,1.640,1.390,2,0,1.000,0,0,13,10,0,8,0
01-07 19:22:46,17.246,11.497,70.482,0,0,1377300,11267156,166676,3459016,45081.303,22948.046,0,287.925,0,11.997,2669,1835,1.910,1.630,1.390,2,0,43.989,0,0,13,4,0,10,0
01-07 19:22:47,21.264,5.754,71.798,0.250,0,1427188,11216784,166708,3459380,29972.910,14961.939,372.247,332.221,13.009,16.011,1891,1360,1.910,1.630,1.390,1,0,0,0,0,13,4,0,7,0
01-07 19:22:48,19.751,4.691,74.314,0,0,1445036,11198544,166860,3459568,31734.097,17162.721,0,3954.171,0,96.780,2094,1696,1.910,1.630,1.390,1,0,0.988,0,0,13,7,0,9,0
01-07 19:22:49,24.279,6.070,69.548,0,0,1441876,11201624,166924,3459584,40865.000,467338.553,0,5195.629,0,491.642,3514,2851,1.910,1.630,1.390,2,0,4.046,0,0,13,17,0,7,0
01-07 19:22:50,11.997,5.999,69.985,10.498,0,1440504,11201892,167360,3459956,18234.200,132660.355,411.914,7906.352,101.979,284.941,2309,2222,1.910,1.630,1.390,0,1,0,0,0,13,17,0,7,0
01-07 19:22:51,21.504,3.251,74.762,0,0,1448548,11193828,167360,3459972,19671.234,11728.928,4.001,0,1.000,0,2150,1767,1.840,1.620,1.390,1,0,2.000,0,0,13,28,0,8,0
01-07 19:22:52,16.504,11.753,70.269,0,0,1410240,11232132,167360,3459976,360.096,0,0,0,0,0,2472,1657,1.840,1.620,1.390,1,0,45.012,0,0,13,28,0,8,0
01-07 19:22:53,22.253,5.751,72.010,0,0,1430140,11212224,167368,3459976,45389.055,23003.069,0,68.009,0,5.001,1874,1283,1.840,1.620,1.390,4,0,0,0,0,13,28,0,8,0
01-07 19:22:54,17.238,4.747,76.697,0,0,1450016,11192344,167368,3459980,34181.540,18673.184,0,3.997,0,0.999,1811,1378,1.840,1.620,1.390,1,0,0,0,0,13,29,0,8,0
01-07 19:22:55,19.239,6.996,72.708,0,0,1415796,11226528,167392,3459992,32937.895,17660.756,0,99.942,0,9.994,2706,2261,1.840,1.620,1.390,1,0,25.985,0,0,13,28,0,9,0
01-07 19:22:56,19.257,28.011,50.269,0,0,1426588,11215692,167408,3460000,30535.749,16638.402,0,196.075,0,11.004,4164,2469,1.930,1.640,1.390,2,0,132.051,0,0,13,28,0,9,0
01-07 19:22:57,39.359,12.704,47.330,0,0,1480248,11162016,167424,3460000,44367.633,22616.761,0,139.499,0,6.975,2888,1519,1.930,1.640,1.390,3,0,0,0,0,13,28,0,9,0
01-07 19:22:58,34.570,8.768,56.615,0,0,1538888,11103340,167448,3460008,35273.725,21408.532,0,312.636,0,16.033,3002,1967,1.930,1.640,1.390,1,0,3.006,0,0,13,30,0,9,0
01-07 19:22:59,37.727,6.950,53.365,0,0,1539096,11103116,167448,3460024,22190.709,13362.478,0,11.914,0,1.986,4390,3992,1.930,1.640,1.390,2,0,0,0,0,13,30,0,9,0
